ID716,2.681267301403585
ID717,2.613636210304987
ID719,2.9969119853925767
ID720,3.0277955287405485
ID721,2.4737498031038645
ID722,2.8432608412624916
ID723,2.792506139566451
ID724,2.5997414232731253
ID725,2.472965318846177
ID727,2.731535768056939
ID728,2.7666171785897196
ID729,2.7705159685305394
ID730,2.8883067151101094
ID731,2.7142879951466368
ID732,2.8474789693348646
ID733,2.703395556231661
ID734,2.630396260801268
ID735,2.7083153294078284
ID736,2.876265879042452
ID737,2.303984470324704
ID738,2.8002162233772534
ID739,2.452797243765139
ID740,2.436570065328058
ID741,2.8011852064538028
ID742,2.235116239620645
ID743,2.9337608999841547
ID744,2.6642075586843177
ID745,2.495882342092229
ID746,3.221065029025165
ID747,2.7898365745839415
ID749,2.691872486659157
ID751,2.8129768405988393
ID752,3.0723172781208614
ID753,2.731825812385199
ID757,3.1064360799200235
ID759,2.578705138396214
ID760,3.090253399758237
ID761,2.993914365639267
ID762,2.727506040147735
ID763,2.719153704235245
ID764,2.8677000276605504
ID765,2.832931042823915
ID766,2.9668832027661924
ID768,3.1105838005536652
ID769,3.1853373615916523
ID770,3.086477108186095
ID771,2.8723091293756515
ID772,2.8540827579683006
ID773,2.5863626629847283
ID774,3.0695700429208563
ID776,2.751254711537709
ID777,2.917486750165623
ID778,3.1294823239523892
ID779,2.835657935958128
ID781,2.838632326759652
ID783,2.586980313220706
ID785,2.958275390855969
ID786,2.5905140084144733
ID787,2.707557926523033
ID788,2.6510608235022364
ID790,2.779118013308433
ID792,2.6700125801220844
ID793,2.9721723691346114
ID797,2.6090292728432924
ID798,3.030462708213761
ID801,2.784598399366273
ID802,2.621479744090756
ID803,3.107876797710208
ID804,2.8593641047936567
ID806,2.9092718826722708
ID807,3.2219079875474606
ID811,2.460035135477955
ID812,2.216324984627321
ID813,2.3976959358719374
ID816,3.04381562947621
ID817,2.821080529627413
ID818,2.907256414963277
ID819,2.9392188631087572
ID820,2.5283252763124358
ID821,3.0352029953241497
ID822,2.828637256190356
ID823,2.600761490627518
ID824,2.7642209092488326
ID825,2.8662941312475088
ID826,2.728034139529063
ID833,2.7978291154236827
ID834,2.5458553581042533
ID835,3.1283791465722297
ID838,2.9309334619801084
ID839,3.0532084502647443
ID841,2.690412265297786
ID844,2.906058667703412
ID848,2.8845473292989614
ID849,2.599845702253701
ID850,2.562483199192435
ID851,2.353460446039442
ID852,2.8298394688864463
ID853,2.5304638544180236
ID854,3.0790801935840415
ID855,2.9401070172366945
